config_id,status,config.hill_climbing_steps,config.mutation_prob,config.population_size,config.tabu_length,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.fitness_score,result.info_dict.hill_climbing_steps,result.info_dict.input_file,result.info_dict.mutation_prob,result.info_dict.population_size,result.info_dict.runtime,result.info_dict.tabu_length
1,complete,59.0,0.5512285792747563,85.0,3.0,True,13.899099349975586,,1750084751.044709,1750084737.1286125,0.0,13.899099349975586,-2107.0,2107.0,59.0,B80_L7_D9.txt,0.5512285792747563,85.0,13.899099349975586,3.0
7,complete,9.0,0.159066014732602,96.0,4.0,True,1.0240910053253174,,1750084826.4866464,1750084825.439556,87.91004300117493,1.0240910053253174,-2107.0,2107.0,9.0,B80_L7_D9.txt,0.159066014732602,96.0,1.0240910053253174,4.0
6,complete,1.0,0.26620342157102705,139.0,11.0,True,0.47600555419921875,,1750084825.396557,1750084824.9135516,87.43403744697571,0.47600555419921875,-2107.0,2107.0,1.0,B80_L7_D9.txt,0.26620342157102705,139.0,0.47600555419921875,11.0
5,complete,82.0,0.600902347822207,197.0,20.0,True,47.07036876678467,,1750084824.9005997,1750084777.8232229,40.36366868019104,47.07036876678467,-2107.0,2107.0,82.0,B80_L7_D9.txt,0.600902347822207,197.0,47.07036876678467,20.0
4,complete,51.0,0.19167282224957355,102.0,11.0,True,5.297685861587524,,1750084777.807214,1750084772.5005236,35.065982818603516,5.297685861587524,-2107.0,2107.0,51.0,B80_L7_D9.txt,0.19167282224957355,102.0,5.297685861587524,11.0
3,complete,87.0,0.6219527193698012,71.0,17.0,True,19.01564383506775,,1750084772.4875066,1750084753.4638526,16.050338983535767,19.01564383506775,-2107.0,2107.0,87.0,B80_L7_D9.txt,0.6219527193698012,71.0,19.01564383506775,17.0
20,complete,83.0,0.7924321219277074,36.0,0.0,True,11.774423599243164,,1750084932.3437726,1750084920.559366,179.5063509941101,11.774423599243164,-2107.0,2107.0,83.0,B80_L7_D9.txt,0.7924321219277074,36.0,11.774423599243164,0.0
2,complete,15.0,0.3974276195854381,68.0,11.0,True,2.1512396335601807,,1750084753.4488413,1750084751.2856185,13.899099349975586,2.1512396335601807,-2107.0,2107.0,15.0,B80_L7_D9.txt,0.3974276195854381,68.0,2.1512396335601807,11.0
19,complete,26.0,0.7221076947944428,11.0,19.0,True,1.1807973384857178,,1750084920.378417,1750084919.1885855,178.3255536556244,1.1807973384857178,-2107.0,2107.0,26.0,B80_L7_D9.txt,0.7221076947944428,11.0,1.1807973384857178,19.0
18,complete,8.0,0.7471408762842827,37.0,2.0,True,1.3095016479492188,,1750084919.0864236,1750084917.7659216,177.01605200767517,1.3095016479492188,-2107.0,2107.0,8.0,B80_L7_D9.txt,0.7471408762842827,37.0,1.3095016479492188,2.0
17,complete,0.0,0.025119831784044824,13.0,19.0,True,0.003975391387939453,,1750084917.667941,1750084917.654946,177.01207661628723,0.003975391387939453,-2107.0,2107.0,0.0,B80_L7_D9.txt,0.025119831784044824,13.0,0.003975391387939453,19.0
16,complete,98.0,0.7680115451391587,143.0,0.0,True,53.44662284851074,,1750084917.5499954,1750084864.0942788,123.56545376777649,53.44662284851074,-2107.0,2107.0,98.0,B80_L7_D9.txt,0.7680115451391587,143.0,53.44662284851074,0.0
15,complete,92.0,0.061393356968703454,6.0,1.0,True,0.07325005531311035,,1750084863.8857675,1750084863.7975671,123.49220371246338,0.07325005531311035,-2107.0,2107.0,92.0,B80_L7_D9.txt,0.061393356968703454,6.0,0.07325005531311035,1.0
14,complete,0.0,0.6922170635303038,100.0,20.0,True,0.1402449607849121,,1750084863.6743968,1750084863.5205834,123.35195875167847,0.1402449607849121,-2107.0,2107.0,0.0,B80_L7_D9.txt,0.6922170635303038,100.0,0.1402449607849121,20.0
13,complete,99.0,0.2370667085857838,13.0,14.0,True,1.9679665565490723,,1750084863.3976603,1750084861.4196703,121.3839921951294,1.9679665565490723,-2107.0,2107.0,99.0,B80_L7_D9.txt,0.2370667085857838,13.0,1.9679665565490723,14.0
12,complete,97.0,0.03203701248292216,175.0,20.0,True,2.880929946899414,,1750084861.3197677,1750084858.4288595,118.50306224822998,2.880929946899414,-2107.0,2107.0,97.0,B80_L7_D9.txt,0.03203701248292216,175.0,2.880929946899414,20.0
11,complete,99.0,0.10936852122219172,165.0,0.0,True,8.478885173797607,,1750084858.2152338,1750084849.7253811,110.02417707443237,8.478885173797607,-2107.0,2107.0,99.0,B80_L7_D9.txt,0.10936852122219172,165.0,8.478885173797607,0.0
10,complete,73.0,0.4226147510005869,114.0,13.0,True,17.137135982513428,,1750084847.65329,1750084830.5051486,92.88704109191895,17.137135982513428,-2107.0,2107.0,73.0,B80_L7_D9.txt,0.4226147510005869,114.0,17.137135982513428,13.0
8,complete,6.0,0.5213879069438743,171.0,3.0,True,3.1669092178344727,,1750084829.6734595,1750084826.4995637,88.93413400650024,3.1669092178344727,-2107.0,2107.0,6.0,B80_L7_D9.txt,0.5213879069438743,171.0,3.1669092178344727,3.0
9,complete,3.0,0.3905374429299532,87.0,1.0,True,0.7859978675842285,,1750084830.4864588,1750084829.6874886,92.10104322433472,0.7859978675842285,-2107.0,2107.0,3.0,B80_L7_D9.txt,0.3905374429299532,87.0,0.7859978675842285,1.0
