config_id,status,config.hill_climbing_steps,config.mutation_prob,config.population_size,config.tabu_length,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.fitness_score,result.info_dict.hill_climbing_steps,result.info_dict.input_file,result.info_dict.mutation_prob,result.info_dict.population_size,result.info_dict.runtime,result.info_dict.tabu_length
1,complete,29.0,0.2774164234664071,34.0,14.0,True,1.8340792655944824,,1750083759.7858748,1750083757.9299955,0.0,1.8340792655944824,-1789.0,1789.0,29.0,B70_L8_D7.txt,0.2774164234664071,34.0,1.8340792655944824,14.0
7,complete,5.0,0.02882143906645423,77.0,3.0,True,0.15273189544677734,,1750083767.1069233,1750083766.9437616,8.371819972991943,0.15273189544677734,-1789.0,1789.0,5.0,B70_L8_D7.txt,0.02882143906645423,77.0,0.15273189544677734,3.0
6,complete,5.0,0.3704677329998696,90.0,4.0,True,1.3688459396362305,,1750083766.9302905,1750083765.5540886,7.002974033355713,1.3688459396362305,-1789.0,1789.0,5.0,B70_L8_D7.txt,0.3704677329998696,90.0,1.3688459396362305,4.0
5,complete,14.0,0.22512802250580954,90.0,5.0,True,1.668872356414795,,1750083765.53751,1750083763.8587532,5.334101676940918,1.668872356414795,-1789.0,1789.0,14.0,B70_L8_D7.txt,0.22512802250580954,90.0,1.668872356414795,5.0
4,complete,16.0,0.08196676580023216,98.0,14.0,True,1.130357027053833,,1750083763.8457873,1750083762.7086184,4.203744649887085,1.130357027053833,-1789.0,1789.0,16.0,B70_L8_D7.txt,0.08196676580023216,98.0,1.130357027053833,14.0
3,complete,2.0,0.1255248837105195,69.0,3.0,True,0.1581251621246338,,1750083762.696058,1750083762.529579,4.045619487762451,0.1581251621246338,-1789.0,1789.0,2.0,B70_L8_D7.txt,0.1255248837105195,69.0,0.1581251621246338,3.0
20,complete,25.0,0.48146339045715686,53.0,6.0,True,4.0017242431640625,,1750083802.2692757,1750083798.2593071,36.18111062049866,4.0017242431640625,-1789.0,1789.0,25.0,B70_L8_D7.txt,0.48146339045715686,53.0,4.0017242431640625,6.0
2,complete,22.0,0.22131608174432033,69.0,1.0,True,2.2115402221679688,,1750083762.515481,1750083760.293534,1.8340792655944824,2.2115402221679688,-1789.0,1789.0,22.0,B70_L8_D7.txt,0.22131608174432033,69.0,2.2115402221679688,1.0
19,complete,0.0,0.2770498717391127,25.0,13.0,True,0.03569316864013672,,1750083798.1143022,1750083798.0711706,36.14541745185852,0.03569316864013672,-1789.0,1789.0,0.0,B70_L8_D7.txt,0.2770498717391127,25.0,0.03569316864013672,13.0
18,complete,6.0,0.010861392074416477,23.0,3.0,True,0.048021793365478516,,1750083797.97124,1750083797.9153655,36.09739565849304,0.048021793365478516,-1789.0,1789.0,6.0,B70_L8_D7.txt,0.010861392074416477,23.0,0.048021793365478516,3.0
17,complete,23.0,0.497815773736874,11.0,15.0,True,1.0976371765136719,,1750083797.788904,1750083796.6842513,34.99975848197937,1.0976371765136719,-1789.0,1789.0,23.0,B70_L8_D7.txt,0.497815773736874,11.0,1.0976371765136719,15.0
16,complete,1.0,0.36952077049987603,90.0,15.0,True,0.442241907119751,,1750083796.5704656,1750083796.082833,34.55751657485962,0.442241907119751,-1789.0,1789.0,1.0,B70_L8_D7.txt,0.36952077049987603,90.0,0.442241907119751,15.0
15,complete,32.0,0.48618791264967154,95.0,15.0,True,8.707356929779053,,1750083795.968934,1750083787.248312,25.850159645080566,8.707356929779053,-1789.0,1789.0,32.0,B70_L8_D7.txt,0.48618791264967154,95.0,8.707356929779053,15.0
14,complete,34.0,0.025395929939400992,19.0,6.0,True,0.13896894454956055,,1750083787.128125,1750083786.9796233,25.711190700531006,0.13896894454956055,-1789.0,1789.0,34.0,B70_L8_D7.txt,0.025395929939400992,19.0,0.13896894454956055,6.0
13,complete,38.0,0.4060897980264172,21.0,1.0,True,2.2303245067596436,,1750083786.8793619,1750083784.6395378,23.480866193771362,2.2303245067596436,-1789.0,1789.0,38.0,B70_L8_D7.txt,0.4060897980264172,21.0,2.2303245067596436,1.0
12,complete,6.0,0.03903736015508963,25.0,15.0,True,0.06666207313537598,,1750083784.44248,1750083784.3658187,23.414204120635986,0.06666207313537598,-1789.0,1789.0,6.0,B70_L8_D7.txt,0.03903736015508963,25.0,0.06666207313537598,15.0
11,complete,38.0,0.48884902899607274,99.0,5.0,True,12.053824186325073,,1750083784.236316,1750083772.173619,11.360379934310913,12.053824186325073,-1789.0,1789.0,38.0,B70_L8_D7.txt,0.48884902899607274,99.0,12.053824186325073,5.0
10,complete,4.0,0.38188377581203475,25.0,3.0,True,0.2671945095062256,,1750083770.0409646,1750083769.7662323,11.093185424804688,0.2671945095062256,-1789.0,1789.0,4.0,B70_L8_D7.txt,0.38188377581203475,25.0,0.2671945095062256,3.0
8,complete,37.0,0.10557603968295756,81.0,9.0,True,2.0229904651641846,,1750083769.1658633,1750083767.1319826,8.52455186843872,2.0229904651641846,-1789.0,1789.0,37.0,B70_L8_D7.txt,0.10557603968295756,81.0,2.0229904651641846,9.0
9,complete,8.0,0.2780542573697125,27.0,2.0,True,0.5456430912017822,,1750083769.7511199,1750083769.1906862,10.547542333602905,0.5456430912017822,-1789.0,1789.0,8.0,B70_L8_D7.txt,0.2780542573697125,27.0,0.5456430912017822,2.0
