config_id,status,config.hill_climbing_steps,config.mutation_prob,config.population_size,config.tabu_length,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.fitness_score,result.info_dict.hill_climbing_steps,result.info_dict.input_file,result.info_dict.mutation_prob,result.info_dict.population_size,result.info_dict.runtime,result.info_dict.tabu_length
8,complete,3.0,0.4856841347645942,64.0,10.0,True,60.726128339767456,,1751320868.9612215,1751320808.1990829,787.7636497020721,60.726128339767456,-1271786.0,1271786.0,3.0,B95k_L2k_D28.txt,0.4856841347645942,64.0,60.726128339767456,10.0
1,complete,22.0,0.03366555483889888,20.0,3.0,True,13.639971256256104,,1751320032.9095218,1751320019.2076695,0.0,13.639971256256104,-1262439.0,1262439.0,22.0,B95k_L2k_D28.txt,0.03366555483889888,20.0,13.639971256256104,3.0
9,complete,29.0,0.18982545049898583,50.0,13.0,True,263.65054845809937,,1751321132.6812031,1751320869.0056567,848.4897780418396,263.65054845809937,-1257744.0,1257744.0,29.0,B95k_L2k_D28.txt,0.18982545049898583,50.0,263.65054845809937,13.0
10,complete,35.0,0.4175800973029655,28.0,14.0,True,368.7272205352783,,1751321501.484673,1751321132.7334776,1112.140326499939,368.7272205352783,-1256417.0,1256417.0,35.0,B95k_L2k_D28.txt,0.4175800973029655,28.0,368.7272205352783,14.0
2,complete,26.0,0.24898577800399144,16.0,7.0,True,76.48325777053833,,1751320110.0963888,1751320033.592924,13.639971256256104,76.48325777053833,-1251479.0,1251479.0,26.0,B95k_L2k_D28.txt,0.24898577800399144,16.0,76.48325777053833,7.0
3,complete,7.0,0.3078413066773929,66.0,5.0,True,210.9886028766632,,1751320321.169207,1751320110.1516113,90.12322902679443,210.9886028766632,-1251126.0,1251126.0,7.0,B95k_L2k_D28.txt,0.3078413066773929,66.0,210.9886028766632,5.0
6,complete,30.0,0.3441264293992944,11.0,12.0,True,65.58021020889282,,1751320656.8520153,1751320591.2379718,570.9729752540588,65.58021020889282,-1250742.0,1250742.0,30.0,B95k_L2k_D28.txt,0.3441264293992944,11.0,65.58021020889282,12.0
5,complete,31.0,0.08541639893231477,51.0,4.0,True,148.87687134742737,,1751320591.1568987,1751320442.2607996,422.09610390663147,148.87687134742737,-1243914.0,1243914.0,31.0,B95k_L2k_D28.txt,0.08541639893231477,51.0,148.87687134742737,4.0
7,complete,36.0,0.09737303716048436,76.0,6.0,True,151.21046423912048,,1751320808.1296015,1751320656.8931851,636.5531854629517,151.21046423912048,-1243914.0,1243914.0,36.0,B95k_L2k_D28.txt,0.09737303716048436,76.0,151.21046423912048,6.0
4,complete,36.0,0.07273126044358304,58.0,12.0,True,120.98427200317383,,1751320442.2187853,1751320321.2143722,301.11183190345764,120.98427200317383,-1243661.0,1243661.0,36.0,B95k_L2k_D28.txt,0.07273126044358304,58.0,120.98427200317383,12.0
