config_id,status,config.hill_climbing_steps,config.mutation_prob,config.population_size,config.tabu_length,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.fitness_score,result.info_dict.hill_climbing_steps,result.info_dict.input_file,result.info_dict.mutation_prob,result.info_dict.population_size,result.info_dict.runtime,result.info_dict.tabu_length
1,complete,5.0,0.27303233599585336,40.0,2.0,True,70.03268241882324,,1752601546.3410594,1752601476.2831836,0.0,70.03268241882324,-7979867.0,7979867.0,5.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.27303233599585336,40.0,70.03268241882324,2.0
10,complete,35.0,0.359905014263757,50.0,3.0,True,932.8463122844696,,1752610386.9985328,1752609454.1303167,7975.757480621338,932.8463122844696,-7979867.0,7979867.0,35.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.359905014263757,50.0,932.8463122844696,3.0
2,complete,23.0,0.20209462258305005,69.0,3.0,True,346.59262323379517,,1752601894.3382442,1752601547.7146406,70.03268241882324,346.59262323379517,-7979867.0,7979867.0,23.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.20209462258305005,69.0,346.59262323379517,3.0
3,complete,38.0,0.38937976913207534,97.0,3.0,True,1474.6965999603271,,1752603369.1058512,1752601894.389247,416.6253056526184,1474.6965999603271,-7979867.0,7979867.0,38.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.38937976913207534,97.0,1474.6965999603271,3.0
4,complete,12.0,0.1196823239115453,85.0,10.0,True,148.93256330490112,,1752603518.1422849,1752603369.173721,1891.3219056129456,148.93256330490112,-7979867.0,7979867.0,12.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.1196823239115453,85.0,148.93256330490112,10.0
5,complete,36.0,0.35069605292532746,94.0,1.0,True,2615.0846252441406,,1752606133.317801,1752603518.2011905,2040.2544689178467,2615.0846252441406,-7979867.0,7979867.0,36.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.35069605292532746,94.0,2615.0846252441406,1.0
6,complete,32.0,0.23780488147962836,90.0,13.0,True,1443.3609244823456,,1752607576.77387,1752606133.3919313,4655.339094161987,1443.3609244823456,-7979867.0,7979867.0,32.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.23780488147962836,90.0,1443.3609244823456,13.0
7,complete,35.0,0.04538513434066596,50.0,11.0,True,210.6750795841217,,1752607787.5019524,1752607576.8098962,6098.700018644333,210.6750795841217,-7979867.0,7979867.0,35.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.04538513434066596,50.0,210.6750795841217,11.0
8,complete,38.0,0.42607131078577487,39.0,0.0,True,1320.5519189834595,,1752609108.148591,1752607787.5772123,6309.375098228455,1320.5519189834595,-7979867.0,7979867.0,38.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.42607131078577487,39.0,1320.5519189834595,0.0
9,complete,38.0,0.2681549476040617,21.0,12.0,True,345.8304634094238,,1752609454.0451643,1752609108.1966934,7629.927017211914,345.8304634094238,-7979867.0,7979867.0,38.0,B18k_L4_D365 (Oxford Bodleian Archives).txt,0.2681549476040617,21.0,345.8304634094238,12.0
