config_id,status,config.hill_climbing_steps,config.mutation_prob,config.population_size,config.tabu_length,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.fitness_score,result.info_dict.hill_climbing_steps,result.info_dict.input_file,result.info_dict.mutation_prob,result.info_dict.population_size,result.info_dict.runtime,result.info_dict.tabu_length
1,complete,86.0,0.4230926554842159,110.0,9.0,True,25.045061588287354,,1750084057.930214,1750084032.8674412,0.0,25.045061588287354,-1789.0,1789.0,86.0,B70_L8_D7.txt,0.4230926554842159,110.0,25.045061588287354,9.0
7,complete,77.0,0.05206629611196107,61.0,9.0,True,1.450901985168457,,1750084109.9026716,1750084108.441543,75.13945865631104,1.450901985168457,-1789.0,1789.0,77.0,B70_L8_D7.txt,0.05206629611196107,61.0,1.450901985168457,9.0
6,complete,11.0,0.7068377091985372,137.0,14.0,True,6.749278783798218,,1750084108.42888,1750084101.6637459,68.39017987251282,6.749278783798218,-1789.0,1789.0,11.0,B70_L8_D7.txt,0.7068377091985372,137.0,6.749278783798218,14.0
5,complete,87.0,0.49660709869770875,106.0,4.0,True,29.28456139564514,,1750084101.6456866,1750084072.3515525,39.105618476867676,29.28456139564514,-1789.0,1789.0,87.0,B70_L8_D7.txt,0.49660709869770875,106.0,29.28456139564514,4.0
4,complete,19.0,0.19208528604716546,129.0,4.0,True,2.863278388977051,,1750084072.3331459,1750084069.4596589,36.242340087890625,2.863278388977051,-1789.0,1789.0,19.0,B70_L8_D7.txt,0.19208528604716546,129.0,2.863278388977051,4.0
3,complete,5.0,0.5888554575748979,63.0,19.0,True,1.3440113067626953,,1750084069.442661,1750084068.084287,34.89832878112793,1.3440113067626953,-1789.0,1789.0,5.0,B70_L8_D7.txt,0.5888554575748979,63.0,1.3440113067626953,19.0
20,complete,90.0,0.035063154781120834,58.0,0.0,True,0.7971019744873047,,1750084230.13194,1750084229.3279538,192.77213835716248,0.7971019744873047,-1789.0,1789.0,90.0,B70_L8_D7.txt,0.035063154781120834,58.0,0.7971019744873047,0.0
2,complete,37.0,0.22451130245394904,180.0,14.0,True,9.853267192840576,,1750084068.0669618,1750084058.2049432,25.045061588287354,9.853267192840576,-1789.0,1789.0,37.0,B70_L8_D7.txt,0.22451130245394904,180.0,9.853267192840576,14.0
19,complete,2.0,0.7733995656173627,32.0,6.0,True,0.5450024604797363,,1750084229.1879394,1750084228.6339536,192.22713589668274,0.5450024604797363,-1789.0,1789.0,2.0,B70_L8_D7.txt,0.7733995656173627,32.0,0.5450024604797363,6.0
18,complete,85.0,0.7642636619566313,10.0,2.0,True,3.7768259048461914,,1750084228.4389405,1750084224.6512387,188.45030999183655,3.7768259048461914,-1789.0,1789.0,85.0,B70_L8_D7.txt,0.7642636619566313,10.0,3.7768259048461914,2.0
17,complete,69.0,0.05014635135396949,189.0,0.0,True,4.914717674255371,,1750084224.453192,1750084219.5264938,183.53559231758118,4.914717674255371,-1789.0,1789.0,69.0,B70_L8_D7.txt,0.05014635135396949,189.0,4.914717674255371,0.0
16,complete,93.0,0.1282879601269835,185.0,19.0,True,14.289078950881958,,1750084219.419109,1750084205.1178439,169.24651336669922,14.289078950881958,-1789.0,1789.0,93.0,B70_L8_D7.txt,0.1282879601269835,185.0,14.289078950881958,19.0
15,complete,84.0,0.07859705996111367,5.0,20.0,True,0.08999919891357422,,1750084205.0090477,1750084204.9071126,169.15651416778564,0.08999919891357422,-1789.0,1789.0,84.0,B70_L8_D7.txt,0.07859705996111367,5.0,0.08999919891357422,20.0
14,complete,2.0,0.7793562422975889,171.0,0.0,True,2.1497464179992676,,1750084204.7783186,1750084202.6181483,167.00676774978638,2.1497464179992676,-1789.0,1789.0,2.0,B70_L8_D7.txt,0.7793562422975889,171.0,2.1497464179992676,0.0
13,complete,94.0,0.7200313442450909,154.0,17.0,True,69.41395568847656,,1750084202.517612,1750084133.0934672,97.59281206130981,69.41395568847656,-1789.0,1789.0,94.0,B70_L8_D7.txt,0.7200313442450909,154.0,69.41395568847656,17.0
12,complete,41.0,0.5414094436862738,3.0,1.0,True,0.11809468269348145,,1750084132.983495,1750084132.8556137,97.47471737861633,0.11809468269348145,-1789.0,1789.0,41.0,B70_L8_D7.txt,0.5414094436862738,3.0,0.11809468269348145,1.0
11,complete,87.0,0.7131637081466569,6.0,19.0,True,1.14009428024292,,1750084132.6962419,1750084131.543236,96.33462309837341,1.14009428024292,-1789.0,1789.0,87.0,B70_L8_D7.txt,0.7131637081466569,6.0,1.14009428024292,19.0
10,complete,34.0,0.41784463203572286,191.0,15.0,True,17.817097902297974,,1750084129.7605484,1750084111.9346313,78.51752519607544,17.817097902297974,-1789.0,1789.0,34.0,B70_L8_D7.txt,0.41784463203572286,191.0,17.817097902297974,15.0
8,complete,18.0,0.10917010246765918,103.0,5.0,True,1.3311543464660645,,1750084111.2784615,1750084109.9349709,76.59036064147949,1.3311543464660645,-1789.0,1789.0,18.0,B70_L8_D7.txt,0.10917010246765918,103.0,1.3311543464660645,5.0
9,complete,4.0,0.20817852867485762,82.0,20.0,True,0.5960102081298828,,1750084111.907302,1750084111.3021367,77.92151498794556,0.5960102081298828,-1789.0,1789.0,4.0,B70_L8_D7.txt,0.20817852867485762,82.0,0.5960102081298828,20.0
