config_id,status,config.hill_climbing_steps,config.mutation_prob,config.population_size,config.tabu_length,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.fitness_score,result.info_dict.hill_climbing_steps,result.info_dict.input_file,result.info_dict.mutation_prob,result.info_dict.population_size,result.info_dict.runtime,result.info_dict.tabu_length
1,complete,2.0,0.24632717551565328,50.0,1.0,True,2.6219260692596436,,1751000147.3983834,1751000144.7411647,0.0,2.6219260692596436,-102661.0,102661.0,2.0,B1k_L18_D17.txt,0.24632717551565328,50.0,2.6219260692596436,1.0
10,complete,12.0,0.3299019915451755,24.0,10.0,True,6.622758626937866,,1751004675.6102185,1751004668.9665148,4522.886914253235,6.622758626937866,-102661.0,102661.0,12.0,B1k_L18_D17.txt,0.3299019915451755,24.0,6.622758626937866,10.0
2,complete,26.0,0.43220980350675037,47.0,8.0,True,42.35681700706482,,1751000190.5974357,1751000148.228292,2.6219260692596436,42.35681700706482,-102661.0,102661.0,26.0,B1k_L18_D17.txt,0.43220980350675037,47.0,42.35681700706482,8.0
3,complete,1.0,0.023986402630502668,79.0,3.0,True,0.4657783508300781,,1751000191.1516519,1751000190.6665912,44.97874307632446,0.4657783508300781,-102661.0,102661.0,1.0,B1k_L18_D17.txt,0.023986402630502668,79.0,0.4657783508300781,3.0
4,complete,13.0,0.4991095838174399,100.0,8.0,True,51.35531830787659,,1751000242.5496342,1751000191.1731913,45.44452142715454,51.35531830787659,-102661.0,102661.0,13.0,B1k_L18_D17.txt,0.4991095838174399,100.0,51.35531830787659,8.0
5,complete,33.0,0.3762085623074768,61.0,8.0,True,57.81606101989746,,1751000300.4330928,1751000242.5890079,96.79983973503113,57.81606101989746,-102661.0,102661.0,33.0,B1k_L18_D17.txt,0.3762085623074768,61.0,57.81606101989746,8.0
6,complete,28.0,0.3066562706931906,47.0,15.0,True,29.756121158599854,,1751000330.2243643,1751000300.456255,154.6159007549286,29.756121158599854,-102661.0,102661.0,28.0,B1k_L18_D17.txt,0.3066562706931906,47.0,29.756121158599854,15.0
7,complete,19.0,0.03301464065342617,18.0,0.0,True,0.6163933277130127,,1751000330.908289,1751000330.2698944,184.37202191352844,0.6163933277130127,-102661.0,102661.0,19.0,B1k_L18_D17.txt,0.03301464065342617,18.0,0.6163933277130127,0.0
8,complete,25.0,0.200393661562428,57.0,14.0,True,4322.998168230057,,1751004653.9864428,1751000330.960277,184.98841524124146,4322.998168230057,-102661.0,102661.0,25.0,B1k_L18_D17.txt,0.200393661562428,57.0,4322.998168230057,14.0
9,complete,13.0,0.2874257949657021,44.0,11.0,True,14.900330781936646,,1751004668.9427748,1751004654.025559,4507.986583471298,14.900330781936646,-102661.0,102661.0,13.0,B1k_L18_D17.txt,0.2874257949657021,44.0,14.900330781936646,11.0
